Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
Package,"io",0,0,0,0,0,0,0,0,0,,"0,00",0,0,0,0,,,,,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,0,,0,,,0,,,,,,,
Package,"io.javabrains",0,0,0,0,0,0,0,0,0,,"0,00",0,0,0,0,,,,,0,0,0,,,0,0,0,,0,0,0,0,,0,0,,0,0,,0,,,0,,,,,,,
Package,"io.javabrains.discoveryserver",1,2,33,10,23,0,14,13,1,,"0,00",3,0,3,0,,,,,2,1,0,,,1,0,2,,0,0,0,2,,18,1,,10,1,,0,,,2,,,,,,,
Public Class,"io.javabrains.discoveryserver.DiscoveryServerApplication",1,,9,2,7,0,3,2,1,,"0,00",3,0,3,0,1,5,3,0,,1,0,,,0,0,1,13,0,0,0,1,,4,1,,1,1,1,0,0,0,1,,,,,,,
Public Static Method,"io.javabrains.discoveryserver.DiscoveryServerApplication.main",,,3,0,3,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,0,,,1,,,,,,,
Public Class,"io.javabrains.discoveryserver.DiscoveryServerApplicationTests",1,,9,2,7,0,2,2,0,,"0,00",3,0,3,0,1,3,3,0,,0,0,,,1,0,1,13,0,0,0,1,,5,0,,0,1,1,0,0,0,1,,,,,,,
Public Method,"io.javabrains.discoveryserver.DiscoveryServerApplicationTests.contextLoads",,,3,0,3,0,1,1,0,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,,,0,,,1,,,,,,,
Package,"io.javabrains.moviecatalogservice",1,2,41,10,31,0,19,17,2,,"0,00",4,0,4,0,,,,,2,1,0,,,2,0,3,,0,0,0,3,,24,2,,14,1,,0,,,3,,,,,,,
Public Class,"io.javabrains.moviecatalogservice.MovieCatalogServiceApplication",1,,14,2,12,0,5,3,2,,"0,00",4,0,4,0,1,8,6,0,,1,0,,,1,0,2,14,0,0,0,2,,7,2,,2,1,1,0,0,0,2,,,,,,,
Public Method,"io.javabrains.moviecatalogservice.MovieCatalogServiceApplication.getRestTemplate",,,5,0,5,0,2,1,1,1,"0,00",,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,,,0,,,1,,,,,,,
