Kind,Name,AvgCyclomatic,CountDeclFile,CountLine,CountLineBlank,CountLineCode,CountLineComment,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,RatioCommentToCode,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLineCodeDecl,CountLineCodeExe,CountOutput,CountSemicolon,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode
File,"GitJobExecutionService.java",1,,14,5,9,0,5,5,0,,"0,00",4,1,3,0,,,,,1,0,0,1,1,1,0,1,,0,0,0,1,,7,0,,3,1,,0,,,1,,,,0,0,"0,00","0,00"
File,"GitPullRequestCheckingService.java",2,,45,13,32,0,24,18,8,,"0,00",8,1,6,0,,,,,1,0,0,3,3,3,0,3,,0,0,1,2,,19,9,,17,3,,2,,,5,,,,0,0,"0,00","0,00"
File,"GitReleaseCheckingService.java",1,,45,12,30,3,22,17,8,,"0,10",8,1,6,1,,,,,1,0,0,3,3,3,0,3,,0,0,1,2,,19,9,,17,2,,1,,,4,,,,0,0,"0,00","0,00"
File,"GitRepo.java",0,,21,5,16,0,10,10,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,2,0,,0,0,0,0,,15,0,,9,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GitRepo.java",0,,18,5,13,0,9,9,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,2,0,,0,0,0,0,,12,0,,8,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GitRepoController.java",1,,133,19,93,21,62,42,27,,"0,23",5,0,5,0,,,,,1,0,0,13,13,13,4,13,,0,4,0,9,,56,29,,46,2,,1,,,15,,,,0,0,"0,00","0,00"
File,"GitRepoDto.java",0,,25,5,20,0,11,11,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,2,0,,0,0,0,0,,19,0,,10,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GitRepoDtoTest.java",1,,70,11,59,0,49,21,37,,"0,00",13,1,12,0,,,,,1,0,0,4,4,4,1,4,,0,0,0,4,,26,37,,44,1,,0,,,4,,,,0,0,"0,00","0,00"
File,"GitRepoRepository.java",0,,14,4,10,0,8,8,0,,"0,00",0,0,0,0,,,,,1,0,0,0,1,1,0,1,,1,0,0,0,,9,0,,7,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GitRepoService.java",1,,55,14,41,0,31,19,14,,"0,00",5,1,5,0,,,,,1,0,0,6,6,6,2,6,,0,0,0,6,,20,14,,22,3,,2,,,8,,,,0,0,"0,00","0,00"
File,"GitRepoType.java",0,,5,1,4,0,2,2,0,,"0,00",0,0,0,0,,,,,1,0,0,2,0,2,3,2,,0,0,0,2,,3,0,,1,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"GithubException.java",1,,8,2,6,0,4,3,1,,"0,00",3,0,3,0,,,,,1,0,0,1,1,1,0,1,,0,0,0,1,,3,1,,2,1,,0,,,1,,,,0,0,"0,00","0,00"
Unknown Annotation,"Id",,,,,,,,,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File,"IguanaConfiguration.java",0,,30,12,18,0,14,14,0,,"0,00",0,0,0,0,,,,,1,0,0,0,0,0,6,0,,0,0,0,0,,17,0,,13,0,,0,,,0,,,,0,0,"0,00","0,00"
File,"IguanaService.java",1,,177,37,140,1,93,60,45,,"0,01",9,1,8,0,,,,,1,0,0,12,12,12,12,12,,0,9,0,3,,72,65,,77,3,,1,,,16,,,,0,0,"0,00","0,00"
File,"ImageStatus.java",0,,5,1,4,0,2,2,0,,"0,00",0,0,0,0,,,,,1,0,0,2,0,2,3,2,,0,0,0,2,,3,0,,1,0,,0,,,0,,,,0,0,"0,00","0,00"
Unknown Annotation,"Inheritance",,,,,,,,,,,"0,00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
